ID,Var_ID,Name,Description,ord
CARNEIRO6_451-0,CARNEIRO6_451,absent,absent,0
CARNEIRO6_451-1,CARNEIRO6_451,present,present,1
CARNEIRO6_452-0,CARNEIRO6_452,absent,absent,0
CARNEIRO6_452-1,CARNEIRO6_452,present,present,1
CARNEIRO6_453-0,CARNEIRO6_453,absent,absent,0
CARNEIRO6_453-1,CARNEIRO6_453,present,present,1
CARNEIRO6_454-0,CARNEIRO6_454,absent,absent,0
CARNEIRO6_454-1,CARNEIRO6_454,present,present,1
CARNEIRO6_455-0,CARNEIRO6_455,absent,absent,0
CARNEIRO6_455-1,CARNEIRO6_455,present,present,1
CARNEIRO6_456-0,CARNEIRO6_456,absent,absent,0
CARNEIRO6_456-1,CARNEIRO6_456,present,present,1
CARNEIRO6_457-0,CARNEIRO6_457,absent,absent,0
CARNEIRO6_457-1,CARNEIRO6_457,present,present,1
CARNEIRO6_458-0,CARNEIRO6_458,absent,absent,0
CARNEIRO6_458-1,CARNEIRO6_458,present,present,1
CARNEIRO6_459-0,CARNEIRO6_459,absent,absent,0
CARNEIRO6_459-1,CARNEIRO6_459,present,present,1
CARNEIRO6_460-0,CARNEIRO6_460,absent,absent,0
CARNEIRO6_460-1,CARNEIRO6_460,present,present,1
CARNEIRO6_461-0,CARNEIRO6_461,absent,absent,0
CARNEIRO6_461-1,CARNEIRO6_461,present,present,1
CARNEIRO6_462-0,CARNEIRO6_462,absent,absent,0
CARNEIRO6_462-1,CARNEIRO6_462,present,present,1
CARNEIRO6_463-0,CARNEIRO6_463,absent,absent,0
CARNEIRO6_463-1,CARNEIRO6_463,present,present,1
CARNEIRO6_464-0,CARNEIRO6_464,absent,absent,0
CARNEIRO6_464-1,CARNEIRO6_464,present,present,1
CARNEIRO6_465-0,CARNEIRO6_465,absent,absent,0
CARNEIRO6_465-1,CARNEIRO6_465,present,present,1
CARNEIRO6_466-0,CARNEIRO6_466,absent,absent,0
CARNEIRO6_466-1,CARNEIRO6_466,present,present,1
CARNEIRO6_467-0,CARNEIRO6_467,absent,absent,0
CARNEIRO6_467-1,CARNEIRO6_467,present,present,1
CARNEIRO6_468-0,CARNEIRO6_468,absent,absent,0
CARNEIRO6_468-1,CARNEIRO6_468,present,present,1
CARNEIRO6_469-0,CARNEIRO6_469,absent,absent,0
CARNEIRO6_469-1,CARNEIRO6_469,present,present,1
CARNEIRO6_470-0,CARNEIRO6_470,absent,absent,0
CARNEIRO6_470-1,CARNEIRO6_470,present,present,1
CARNEIRO6_471-0,CARNEIRO6_471,absent,absent,0
CARNEIRO6_471-1,CARNEIRO6_471,present,present,1
CARNEIRO6_472-0,CARNEIRO6_472,absent,absent,0
CARNEIRO6_472-1,CARNEIRO6_472,present,present,1
CARNEIRO6_473-0,CARNEIRO6_473,absent,absent,0
CARNEIRO6_473-1,CARNEIRO6_473,present,present,1
CARNEIRO6_474-0,CARNEIRO6_474,absent,absent,0
CARNEIRO6_474-1,CARNEIRO6_474,present,present,1
CARNEIRO6_475-0,CARNEIRO6_475,absent,absent,0
CARNEIRO6_475-1,CARNEIRO6_475,present,present,1
CARNEIRO6_476-0,CARNEIRO6_476,absent,absent,0
CARNEIRO6_476-1,CARNEIRO6_476,present,present,1
CARNEIRO6_477-0,CARNEIRO6_477,absent,absent,0
CARNEIRO6_477-1,CARNEIRO6_477,present,present,1
CARNEIRO6_478-0,CARNEIRO6_478,absent,absent,0
CARNEIRO6_478-1,CARNEIRO6_478,present,present,1
CARNEIRO6_479-0,CARNEIRO6_479,absent,absent,0
CARNEIRO6_479-1,CARNEIRO6_479,present,present,1
CARNEIRO6_480-0,CARNEIRO6_480,absent,absent,0
CARNEIRO6_480-1,CARNEIRO6_480,present,present,1
CARNEIRO6_481-0,CARNEIRO6_481,absent,absent,0
CARNEIRO6_481-1,CARNEIRO6_481,present,present,1
CARNEIRO6_482-0,CARNEIRO6_482,absent,absent,0
CARNEIRO6_482-1,CARNEIRO6_482,present,present,1
CARNEIRO6_483-0,CARNEIRO6_483,absent,absent,0
CARNEIRO6_483-1,CARNEIRO6_483,present,present,1
CARNEIRO6_484-0,CARNEIRO6_484,absent,absent,0
CARNEIRO6_484-1,CARNEIRO6_484,present,present,1
CARNEIRO6_485-0,CARNEIRO6_485,absent,absent,0
CARNEIRO6_485-1,CARNEIRO6_485,present,present,1
CARNEIRO6_486-0,CARNEIRO6_486,absent,absent,0
CARNEIRO6_486-1,CARNEIRO6_486,present,present,1
CARNEIRO6_487-0,CARNEIRO6_487,absent,absent,0
CARNEIRO6_487-1,CARNEIRO6_487,present,present,1
CARNEIRO6_488-0,CARNEIRO6_488,absent,absent,0
CARNEIRO6_488-1,CARNEIRO6_488,present,present,1
CARNEIRO6_489-0,CARNEIRO6_489,absent,absent,0
CARNEIRO6_489-1,CARNEIRO6_489,present,present,1
CARNEIRO6_490-0,CARNEIRO6_490,absent,absent,0
CARNEIRO6_490-1,CARNEIRO6_490,present,present,1
CARNEIRO6_491-0,CARNEIRO6_491,absent,absent,0
CARNEIRO6_491-1,CARNEIRO6_491,present,present,1
CARNEIRO6_492-0,CARNEIRO6_492,absent,absent,0
CARNEIRO6_492-1,CARNEIRO6_492,present,present,1
CARNEIRO6_493-0,CARNEIRO6_493,absent,absent,0
CARNEIRO6_493-1,CARNEIRO6_493,present,present,1
CARNEIRO6_494-0,CARNEIRO6_494,absent,absent,0
CARNEIRO6_494-1,CARNEIRO6_494,present,present,1
CARNEIRO6_495-0,CARNEIRO6_495,absent,absent,0
CARNEIRO6_495-1,CARNEIRO6_495,present,present,1
CARNEIRO6_496-0,CARNEIRO6_496,absent,absent,0
CARNEIRO6_496-1,CARNEIRO6_496,present,present,1
CARNEIRO6_497-0,CARNEIRO6_497,absent,absent,0
CARNEIRO6_497-1,CARNEIRO6_497,present,present,1
CARNEIRO6_498-0,CARNEIRO6_498,absent,absent,0
CARNEIRO6_498-1,CARNEIRO6_498,present,present,1
CARNEIRO6_499-0,CARNEIRO6_499,absent,absent,0
CARNEIRO6_499-1,CARNEIRO6_499,present,present,1
CARNEIRO6_500-0,CARNEIRO6_500,absent,absent,0
CARNEIRO6_500-1,CARNEIRO6_500,present,present,1
CARNEIRO6_501-0,CARNEIRO6_501,absent,absent,0
CARNEIRO6_501-1,CARNEIRO6_501,present,present,1
CARNEIRO6_502-0,CARNEIRO6_502,absent,absent,0
CARNEIRO6_502-1,CARNEIRO6_502,present,present,1
CARNEIRO6_503-0,CARNEIRO6_503,absent,absent,0
CARNEIRO6_503-1,CARNEIRO6_503,present,present,1
CARNEIRO6_504-0,CARNEIRO6_504,absent,absent,0
CARNEIRO6_504-1,CARNEIRO6_504,present,present,1
CARNEIRO6_505-0,CARNEIRO6_505,absent,absent,0
CARNEIRO6_505-1,CARNEIRO6_505,present,present,1
CARNEIRO6_506-0,CARNEIRO6_506,absent,absent,0
CARNEIRO6_506-1,CARNEIRO6_506,present,present,1
CARNEIRO6_507-0,CARNEIRO6_507,absent,absent,0
CARNEIRO6_507-1,CARNEIRO6_507,present,present,1
CARNEIRO6_508-0,CARNEIRO6_508,absent,absent,0
CARNEIRO6_508-1,CARNEIRO6_508,present,present,1
CARNEIRO6_509-0,CARNEIRO6_509,absent,absent,0
CARNEIRO6_509-1,CARNEIRO6_509,present,present,1
CARNEIRO6_510-0,CARNEIRO6_510,absent,absent,0
CARNEIRO6_510-1,CARNEIRO6_510,present,present,1
CARNEIRO6_511-0,CARNEIRO6_511,absent,absent,0
CARNEIRO6_511-1,CARNEIRO6_511,present,present,1
CARNEIRO6_512-0,CARNEIRO6_512,absent,absent,0
CARNEIRO6_512-1,CARNEIRO6_512,present,present,1
CARNEIRO6_513-0,CARNEIRO6_513,absent,absent,0
CARNEIRO6_513-1,CARNEIRO6_513,present,present,1
CARNEIRO6_514-0,CARNEIRO6_514,absent,absent,0
CARNEIRO6_514-1,CARNEIRO6_514,present,present,1
CARNEIRO6_515-0,CARNEIRO6_515,absent,absent,0
CARNEIRO6_515-1,CARNEIRO6_515,present,present,1
CARNEIRO6_516-0,CARNEIRO6_516,absent,absent,0
CARNEIRO6_516-1,CARNEIRO6_516,present,present,1
CARNEIRO6_517-0,CARNEIRO6_517,absent,absent,0
CARNEIRO6_517-1,CARNEIRO6_517,present,present,1
CARNEIRO6_518-0,CARNEIRO6_518,absent,absent,0
CARNEIRO6_518-1,CARNEIRO6_518,present,present,1
CARNEIRO6_519-0,CARNEIRO6_519,absent,absent,0
CARNEIRO6_519-1,CARNEIRO6_519,present,present,1
CARNEIRO6_520-0,CARNEIRO6_520,absent,absent,0
CARNEIRO6_520-1,CARNEIRO6_520,present,present,1
CARNEIRO6_521-0,CARNEIRO6_521,absent,absent,0
CARNEIRO6_521-1,CARNEIRO6_521,present,present,1
CARNEIRO6_522-0,CARNEIRO6_522,absent,absent,0
CARNEIRO6_522-1,CARNEIRO6_522,present,present,1
CARNEIRO6_523-0,CARNEIRO6_523,absent,absent,0
CARNEIRO6_523-1,CARNEIRO6_523,present,present,1
CARNEIRO6_524-0,CARNEIRO6_524,absent,absent,0
CARNEIRO6_524-1,CARNEIRO6_524,present,present,1
CARNEIRO6_525-0,CARNEIRO6_525,absent,absent,0
CARNEIRO6_525-1,CARNEIRO6_525,present,present,1
CARNEIRO6_526-0,CARNEIRO6_526,absent,absent,0
CARNEIRO6_526-1,CARNEIRO6_526,present,present,1
CARNEIRO6_527-0,CARNEIRO6_527,absent,absent,0
CARNEIRO6_527-1,CARNEIRO6_527,present,present,1
CARNEIRO6_528-0,CARNEIRO6_528,absent,absent,0
CARNEIRO6_528-1,CARNEIRO6_528,present,present,1
CARNEIRO6_529-0,CARNEIRO6_529,absent,absent,0
CARNEIRO6_529-1,CARNEIRO6_529,present,present,1
CARNEIRO6_530-0,CARNEIRO6_530,absent,absent,0
CARNEIRO6_530-1,CARNEIRO6_530,present,present,1
CARNEIRO6_531-0,CARNEIRO6_531,absent,absent,0
CARNEIRO6_531-1,CARNEIRO6_531,present,present,1
CARNEIRO6_532-0,CARNEIRO6_532,absent,absent,0
CARNEIRO6_532-1,CARNEIRO6_532,present,present,1
CARNEIRO6_533-0,CARNEIRO6_533,absent,absent,0
CARNEIRO6_533-1,CARNEIRO6_533,present,present,1
CARNEIRO6_534-0,CARNEIRO6_534,absent,absent,0
CARNEIRO6_534-1,CARNEIRO6_534,present,present,1
CARNEIRO6_535-0,CARNEIRO6_535,absent,absent,0
CARNEIRO6_535-1,CARNEIRO6_535,present,present,1
CARNEIRO6_536-0,CARNEIRO6_536,absent,absent,0
CARNEIRO6_536-1,CARNEIRO6_536,present,present,1
CARNEIRO6_537-0,CARNEIRO6_537,absent,absent,0
CARNEIRO6_537-1,CARNEIRO6_537,present,present,1
CARNEIRO6_538-0,CARNEIRO6_538,absent,absent,0
CARNEIRO6_538-1,CARNEIRO6_538,present,present,1
CARNEIRO6_539-0,CARNEIRO6_539,absent,absent,0
CARNEIRO6_539-1,CARNEIRO6_539,present,present,1
CARNEIRO6_540-0,CARNEIRO6_540,absent,absent,0
CARNEIRO6_540-1,CARNEIRO6_540,present,present,1
CARNEIRO6_541-0,CARNEIRO6_541,absent,absent,0
CARNEIRO6_541-1,CARNEIRO6_541,present,present,1
CARNEIRO6_542-0,CARNEIRO6_542,absent,absent,0
CARNEIRO6_542-1,CARNEIRO6_542,present,present,1
CARNEIRO6_543-0,CARNEIRO6_543,absent,absent,0
CARNEIRO6_543-1,CARNEIRO6_543,present,present,1
CARNEIRO6_544-0,CARNEIRO6_544,absent,absent,0
CARNEIRO6_544-1,CARNEIRO6_544,present,present,1
CARNEIRO6_545-0,CARNEIRO6_545,absent,absent,0
CARNEIRO6_545-1,CARNEIRO6_545,present,present,1
CARNEIRO6_546-0,CARNEIRO6_546,absent,absent,0
CARNEIRO6_546-1,CARNEIRO6_546,present,present,1
CARNEIRO6_547-0,CARNEIRO6_547,absent,absent,0
CARNEIRO6_547-1,CARNEIRO6_547,present,present,1
CARNEIRO6_548-0,CARNEIRO6_548,absent,absent,0
CARNEIRO6_548-1,CARNEIRO6_548,present,present,1
CARNEIRO6_549-0,CARNEIRO6_549,absent,absent,0
CARNEIRO6_549-1,CARNEIRO6_549,present,present,1
CARNEIRO6_550-0,CARNEIRO6_550,absent,absent,0
CARNEIRO6_550-1,CARNEIRO6_550,present,present,1
CARNEIRO6_551-0,CARNEIRO6_551,absent,absent,0
CARNEIRO6_551-1,CARNEIRO6_551,present,present,1
CARNEIRO6_552-0,CARNEIRO6_552,absent,absent,0
CARNEIRO6_552-1,CARNEIRO6_552,present,present,1
CARNEIRO6_553-0,CARNEIRO6_553,absent,absent,0
CARNEIRO6_553-1,CARNEIRO6_553,present,present,1
CARNEIRO6_554-0,CARNEIRO6_554,absent,absent,0
CARNEIRO6_554-1,CARNEIRO6_554,present,present,1
CARNEIRO6_555-0,CARNEIRO6_555,absent,absent,0
CARNEIRO6_555-1,CARNEIRO6_555,present,present,1
CARNEIRO6_556-0,CARNEIRO6_556,absent,absent,0
CARNEIRO6_556-1,CARNEIRO6_556,present,present,1
CARNEIRO6_557-0,CARNEIRO6_557,absent,absent,0
CARNEIRO6_557-1,CARNEIRO6_557,present,present,1
CARNEIRO6_558-0,CARNEIRO6_558,absent,absent,0
CARNEIRO6_558-1,CARNEIRO6_558,present,present,1
CARNEIRO6_559-0,CARNEIRO6_559,absent,absent,0
CARNEIRO6_559-1,CARNEIRO6_559,present,present,1
CARNEIRO6_560-0,CARNEIRO6_560,absent,absent,0
CARNEIRO6_560-1,CARNEIRO6_560,present,present,1
CARNEIRO6_561-0,CARNEIRO6_561,absent,absent,0
CARNEIRO6_561-1,CARNEIRO6_561,present,present,1
CARNEIRO6_562-0,CARNEIRO6_562,absent,absent,0
CARNEIRO6_562-1,CARNEIRO6_562,present,present,1
CARNEIRO6_563-0,CARNEIRO6_563,absent,absent,0
CARNEIRO6_563-1,CARNEIRO6_563,present,present,1
CARNEIRO6_564-0,CARNEIRO6_564,absent,absent,0
CARNEIRO6_564-1,CARNEIRO6_564,present,present,1
CARNEIRO6_565-0,CARNEIRO6_565,absent,absent,0
CARNEIRO6_565-1,CARNEIRO6_565,present,present,1
CARNEIRO6_566-0,CARNEIRO6_566,absent,absent,0
CARNEIRO6_566-1,CARNEIRO6_566,present,present,1
CARNEIRO6_567-0,CARNEIRO6_567,absent,absent,0
CARNEIRO6_567-1,CARNEIRO6_567,present,present,1
CARNEIRO6_568-0,CARNEIRO6_568,absent,absent,0
CARNEIRO6_568-1,CARNEIRO6_568,present,present,1
CARNEIRO6_569-0,CARNEIRO6_569,absent,absent,0
CARNEIRO6_569-1,CARNEIRO6_569,present,present,1
CARNEIRO6_570-0,CARNEIRO6_570,absent,absent,0
CARNEIRO6_570-1,CARNEIRO6_570,present,present,1
CARNEIRO6_571-0,CARNEIRO6_571,absent,absent,0
CARNEIRO6_571-1,CARNEIRO6_571,present,present,1
CARNEIRO6_572-0,CARNEIRO6_572,absent,absent,0
CARNEIRO6_572-1,CARNEIRO6_572,present,present,1
CARNEIRO6_573-0,CARNEIRO6_573,absent,absent,0
CARNEIRO6_573-1,CARNEIRO6_573,present,present,1
CARNEIRO6_574-0,CARNEIRO6_574,absent,absent,0
CARNEIRO6_574-1,CARNEIRO6_574,present,present,1
CARNEIRO6_575-0,CARNEIRO6_575,absent,absent,0
CARNEIRO6_575-1,CARNEIRO6_575,present,present,1
CARNEIRO6_576-0,CARNEIRO6_576,absent,absent,0
CARNEIRO6_576-1,CARNEIRO6_576,present,present,1
CARNEIRO6_577-0,CARNEIRO6_577,absent,absent,0
CARNEIRO6_577-1,CARNEIRO6_577,present,present,1
CARNEIRO6_578-0,CARNEIRO6_578,absent,absent,0
CARNEIRO6_578-1,CARNEIRO6_578,present,present,1
CARNEIRO6_579-0,CARNEIRO6_579,absent,absent,0
CARNEIRO6_579-1,CARNEIRO6_579,present,present,1
CARNEIRO6_580-0,CARNEIRO6_580,absent,absent,0
CARNEIRO6_580-1,CARNEIRO6_580,present,present,1
CARNEIRO6_581-0,CARNEIRO6_581,absent,absent,0
CARNEIRO6_581-1,CARNEIRO6_581,present,present,1
CARNEIRO6_582-0,CARNEIRO6_582,absent,absent,0
CARNEIRO6_582-1,CARNEIRO6_582,present,present,1
CARNEIRO6_583-0,CARNEIRO6_583,absent,absent,0
CARNEIRO6_583-1,CARNEIRO6_583,present,present,1
CARNEIRO6_584-0,CARNEIRO6_584,absent,absent,0
CARNEIRO6_584-1,CARNEIRO6_584,present,present,1
CARNEIRO6_585-0,CARNEIRO6_585,absent,absent,0
CARNEIRO6_585-1,CARNEIRO6_585,present,present,1
CARNEIRO6_586-0,CARNEIRO6_586,absent,absent,0
CARNEIRO6_586-1,CARNEIRO6_586,present,present,1
CARNEIRO6_587-0,CARNEIRO6_587,absent,absent,0
CARNEIRO6_587-1,CARNEIRO6_587,present,present,1
CARNEIRO6_588-0,CARNEIRO6_588,absent,absent,0
CARNEIRO6_588-1,CARNEIRO6_588,present,present,1
CARNEIRO6_589-0,CARNEIRO6_589,absent,absent,0
CARNEIRO6_589-1,CARNEIRO6_589,present,present,1
CARNEIRO6_590-0,CARNEIRO6_590,absent,absent,0
CARNEIRO6_590-1,CARNEIRO6_590,present,present,1
CARNEIRO6_591-0,CARNEIRO6_591,absent,absent,0
CARNEIRO6_591-1,CARNEIRO6_591,present,present,1
CARNEIRO6_592-0,CARNEIRO6_592,absent,absent,0
CARNEIRO6_592-1,CARNEIRO6_592,present,present,1
CARNEIRO6_593-0,CARNEIRO6_593,absent,absent,0
CARNEIRO6_593-1,CARNEIRO6_593,present,present,1
CARNEIRO6_594-0,CARNEIRO6_594,absent,absent,0
CARNEIRO6_594-1,CARNEIRO6_594,present,present,1
CARNEIRO6_595-0,CARNEIRO6_595,absent,absent,0
CARNEIRO6_595-1,CARNEIRO6_595,present,present,1
CARNEIRO6_596-0,CARNEIRO6_596,absent,absent,0
CARNEIRO6_596-1,CARNEIRO6_596,present,present,1
CARNEIRO6_597-0,CARNEIRO6_597,absent,absent,0
CARNEIRO6_597-1,CARNEIRO6_597,present,present,1
CARNEIRO6_598-0,CARNEIRO6_598,absent,absent,0
CARNEIRO6_598-1,CARNEIRO6_598,present,present,1
CARNEIRO6_599-0,CARNEIRO6_599,absent,absent,0
CARNEIRO6_599-1,CARNEIRO6_599,present,present,1
CARNEIRO6_600-0,CARNEIRO6_600,absent,absent,0
CARNEIRO6_600-1,CARNEIRO6_600,present,present,1
CARNEIRO6_601-0,CARNEIRO6_601,absent,absent,0
CARNEIRO6_601-1,CARNEIRO6_601,present,present,1
CARNEIRO6_602-0,CARNEIRO6_602,absent,absent,0
CARNEIRO6_602-1,CARNEIRO6_602,present,present,1
CARNEIRO6_603-0,CARNEIRO6_603,absent,absent,0
CARNEIRO6_603-1,CARNEIRO6_603,present,present,1
CARNEIRO6_604-0,CARNEIRO6_604,absent,absent,0
CARNEIRO6_604-1,CARNEIRO6_604,present,present,1
CARNEIRO6_605-0,CARNEIRO6_605,absent,absent,0
CARNEIRO6_605-1,CARNEIRO6_605,present,present,1
CARNEIRO6_606-0,CARNEIRO6_606,absent,absent,0
CARNEIRO6_606-1,CARNEIRO6_606,present,present,1
CARNEIRO6_607-0,CARNEIRO6_607,absent,absent,0
CARNEIRO6_607-1,CARNEIRO6_607,present,present,1
CARNEIRO6_608-0,CARNEIRO6_608,absent,absent,0
CARNEIRO6_608-1,CARNEIRO6_608,present,present,1
CARNEIRO6_609-0,CARNEIRO6_609,absent,absent,0
CARNEIRO6_609-1,CARNEIRO6_609,present,present,1
CARNEIRO6_610-0,CARNEIRO6_610,absent,absent,0
CARNEIRO6_610-1,CARNEIRO6_610,present,present,1
CARNEIRO6_611-0,CARNEIRO6_611,absent,absent,0
CARNEIRO6_611-1,CARNEIRO6_611,present,present,1
CARNEIRO6_612-0,CARNEIRO6_612,absent,absent,0
CARNEIRO6_612-1,CARNEIRO6_612,present,present,1
CARNEIRO6_613-0,CARNEIRO6_613,absent,absent,0
CARNEIRO6_613-1,CARNEIRO6_613,present,present,1
CARNEIRO6_614-0,CARNEIRO6_614,absent,absent,0
CARNEIRO6_614-1,CARNEIRO6_614,present,present,1
CARNEIRO6_615-0,CARNEIRO6_615,absent,absent,0
CARNEIRO6_615-1,CARNEIRO6_615,present,present,1
CARNEIRO6_616-0,CARNEIRO6_616,absent,absent,0
CARNEIRO6_616-1,CARNEIRO6_616,present,present,1
CARNEIRO6_617-0,CARNEIRO6_617,absent,absent,0
CARNEIRO6_617-1,CARNEIRO6_617,present,present,1
CARNEIRO6_618-0,CARNEIRO6_618,absent,absent,0
CARNEIRO6_618-1,CARNEIRO6_618,present,present,1
